match_id,team1,team2,team1_score,team2_score,winner,status,event,tournament
423037,FUSION,ILLICIT,2,0,,Completed,Swiss Phase–Round 1,Challengers League 2024 LATAM North ACE: Split 3
413064,Winthrop University,Ambrosia,2,1,,Completed,Group Stage–Winner's (A),Challengers League 2024 North America: Stage 3
413065,TSM,Lemonade Stand,2,1,,Completed,Group Stage–Elimination (A),Challengers League 2024 North America: Stage 3
422184,Orquestra Do Maestro,A nova onda do Imperador,1,2,,Completed,Groups Phase–Opening (B),Gamers Club Challengers League 2024 Brazil: Split 3
423036,Antares Esports,E-Xolos LAZER,0,2,,Completed,Swiss Phase–Round 1,Challengers League 2024 LATAM North ACE: Split 3
422183,THE 7,LOUD GC,2,0,,Completed,Groups Phase–Opening (B),Gamers Club Challengers League 2024 Brazil: Split 3
423974,FNATIC,FOKUS,13,4,,Completed,Main Event–Round 2,Red Bull Home Ground #5
413062,TSM,Winthrop University,0,2,,Completed,Group Stage–Opening (A),Challengers League 2024 North America: Stage 3
413063,Ambrosia,Lemonade Stand,2,0,,Completed,Group Stage–Opening (A),Challengers League 2024 North America: Stage 3
423975,FUT Esports,Karmine Corp,13,5,,Completed,Main Event–Round 2,Red Bull Home Ground #5
422178,Galorys,Carecas e Calvos,2,0,,Completed,Groups Phase–Opening (A),Gamers Club Challengers League 2024 Brazil: Split 3
422179,RED Canids,Grêmio Esports,0,2,,Completed,Groups Phase–Opening (A),Gamers Club Challengers League 2024 Brazil: Split 3
423973,G2 Esports,T1,11,13,,Completed,Main Event–Round 2,Red Bull Home Ground #5
423972,Team Heretics,Cloud9,11,13,,Completed,Main Event–Round 2,Red Bull Home Ground #5
423243,MiBH,Asterisk,0,2,,Completed,Playoffs–Lower Round 1,Predator League 2025 India
423623,FUT Esports,T1,7,13,,Completed,Main Event–Round 1,Red Bull Home Ground #5
423622,G2 Esports,Karmine Corp,13,7,,Completed,Main Event–Round 1,Red Bull Home Ground #5
423098,BBL PCIFIC,Eternal Fire,3,0,,Completed,Closed Qualifier–Lower Final,Monsters Reloaded 2024
423621,FNATIC,Cloud9,11,13,,Completed,Main Event–Round 1,Red Bull Home Ground #5
415422,NAOS,ZOL Esports,2,0,,Completed,Stage 3–Lower Round 2,Challengers League 2024 Southeast Asia
423620,Team Heretics,FOKUS,13,11,,Completed,Main Event–Round 1,Red Bull Home Ground #5
423242,Level 5,DUPG Esports,1,2,,Completed,Playoffs–Lower Round 1,Predator League 2025 India
418805,Paper Rex,Gen.G,1,2,,Completed,Swiss Stage–Round 1,Valorant Radiant Asia Invitational
415421,Alter Ego,FULL SENSE,2,0,,Completed,Stage 3–Lower Round 2,Challengers League 2024 Southeast Asia
420498,Arena Internet Cafe,JiJieHao,0,2,,Completed,Playoffs–Upper Semifinals,Challengers League 2024 Oceania: Stage 3
418804,Trace Esports,Rex Regum Qeon,0,2,,Completed,Swiss Stage–Round 1,Valorant Radiant Asia Invitational
422760,Global Esports,BOOM Esports,1,2,,Completed,Main Event–Main Event,Global Esports: Face Off
420497,Kebab Clan,FOCUSGG,2,0,,Completed,Playoffs–Upper Semifinals,Challengers League 2024 Oceania: Stage 3
423035,Six Karma,MYVRA,2,0,,Completed,Swiss Phase–Round 1,Challengers League 2024 LATAM North ACE: Split 3
423034,Chivas Esports,KTANA Esports,0,2,,Completed,Swiss Phase–Round 1,Challengers League 2024 LATAM North ACE: Split 3
421605,G2 Esports,Permitta Unicorns,13,3,,Completed,International Play-ins–Lower Final,Red Bull Home Ground #5
421604,Permitta Unicorns,BBL Esports,15,13,,Completed,International Play-ins–Lower Round 3,Red Bull Home Ground #5
421599,G2 Esports,FUT Esports,11,13,,Completed,International Play-ins–Upper Final,Red Bull Home Ground #5
423095,Papara SuperMassive,BBL PCIFIC,2,1,,Completed,Closed Qualifier–Upper Final,Monsters Reloaded 2024
421602,Permitta Unicorns,Siko Esports,13,11,,Completed,International Play-ins–Lower Round 2,Red Bull Home Ground #5
421603,BBL Esports,Zen eSports,13,5,,Completed,International Play-ins–Lower Round 2,Red Bull Home Ground #5
421597,G2 Esports,BBL Esports,13,5,,Completed,International Play-ins–Upper Semifinals,Red Bull Home Ground #5
421598,Permitta Unicorns,FUT Esports,5,13,,Completed,International Play-ins–Upper Semifinals,Red Bull Home Ground #5
423237,Reckoning Esports,Asterisk,2,0,,Completed,Playoffs–Upper Quarterfinals,Predator League 2025 India
415416,Disguised,Alter Ego,2,1,,Completed,Stage 3–Upper Semifinals,Challengers League 2024 Southeast Asia
423097,Team NVus,Eternal Fire,1,2,,Completed,Closed Qualifier–Lower Round 1,Monsters Reloaded 2024
421601,NXT,Zen eSports,3,13,,Completed,International Play-ins–Lower Round 1,Red Bull Home Ground #5
421600,Siko Esports,G2 Gozen,13,7,,Completed,International Play-ins–Lower Round 1,Red Bull Home Ground #5
421593,G2 Esports,Siko Esports,13,10,,Completed,International Play-ins–Upper Quarterfinals,Red Bull Home Ground #5
421594,BBL Esports,G2 Gozen,13,5,,Completed,International Play-ins–Upper Quarterfinals,Red Bull Home Ground #5
421595,NXT,Permitta Unicorns,9,13,,Completed,International Play-ins–Upper Quarterfinals,Red Bull Home Ground #5
421596,Zen eSports,FUT Esports,2,13,,Completed,International Play-ins–Upper Quarterfinals,Red Bull Home Ground #5
423236,Orangutan,MiBH,2,0,,Completed,Playoffs–Upper Quarterfinals,Predator League 2025 India
415415,NAOS,Made in Thailand,1,2,,Completed,Stage 3–Upper Semifinals,Challengers League 2024 Southeast Asia
420502,Rub n' Pug,Acai Underworld,1,2,,Completed,Playoffs–Lower Round 1,Challengers League 2024 Oceania: Stage 3
422759,Global Esports,Rare Atom,2,0,,Completed,Main Event–Main Event,Global Esports: Face Off
420501,Koopa Troopas,Hornswogglers,1,2,,Completed,Playoffs–Lower Round 1,Challengers League 2024 Oceania: Stage 3
422330,Trust In Plug,Ambrosia,2,0,,Completed,Qualifier #2–Grand Final,For Those Who Dare 2024
422328,Trust In Plug,Lemonade Stand,2,0,,Completed,Qualifier #2–Semifinals,For Those Who Dare 2024
422329,Ambrosia,Cubert Academy,2,1,,Completed,Qualifier #2–Semifinals,For Those Who Dare 2024
422326,Ambrosia,Winthrop University,2,0,,Completed,Qualifier #2–Quarterfinals,For Those Who Dare 2024
422327,Cubert Academy,Nightblood Gaming,2,0,,Completed,Qualifier #2–Quarterfinals,For Those Who Dare 2024
421304,SKÅL Esports,Team Oasis,2,0,,Completed,Playoffs–Semifinals,Challengers League 2024 North: Polaris ECLIPSE
423106,Team Italy,Team Germany,8,13,,Completed,Group Stage–Round 2,Spike Nations #5
418388,Melilla Titans,Team Galaga,5,13,,Completed,Regular Season–Round 7,Liga Radiante: Season 9
423105,Team Türkiye,Team Spain,13,8,,Completed,Group Stage–Round 2,Spike Nations #5
418387,Wygers,DimoniX eSports,10,13,,Completed,Regular Season–Round 7,Liga Radiante: Season 9
423104,Team France,Team United Kingdom,16,14,,Completed,Group Stage–Round 2,Spike Nations #5
423094,Eternal Fire,BBL PCIFIC,0,2,,Completed,Closed Qualifier–Upper Semifinals,Monsters Reloaded 2024
418386,SLTitans Esports,Lotus Knights,13,7,,Completed,Regular Season–Round 7,Liga Radiante: Season 9
421303,EXO Clan,Coalesce,1,2,,Completed,Playoffs–Semifinals,Challengers League 2024 North: Polaris ECLIPSE
423235,DUPG Esports,True Rippers,1,2,,Completed,Playoffs–Upper Quarterfinals,Predator League 2025 India
423093,Papara SuperMassive,Team NVus,2,1,,Completed,Closed Qualifier–Upper Semifinals,Monsters Reloaded 2024
415420,Oblivion Force,ZOL Esports,1,2,,Completed,Stage 3–Lower Round 1,Challengers League 2024 Southeast Asia
423234,Mogo eSports,Level 5,2,0,,Completed,Playoffs–Upper Quarterfinals,Predator League 2025 India
415419,Rapid Lofi,FULL SENSE,1,2,,Completed,Stage 3–Lower Round 1,Challengers League 2024 Southeast Asia
417562,Dplus Esports,SHERPA,1,2,,Completed,Main Stage–Week 4,WDG Challengers League 2024 Korea: Split 3
420496,JiJieHao,Acai Underworld,2,0,,Completed,Playoffs–Upper Quarterfinals,Challengers League 2024 Oceania: Stage 3
422758,Global Esports,NAOS,1,2,,Completed,Main Event–Main Event,Global Esports: Face Off
417561,Nongshim RedForce,FEARX,2,0,,Completed,Main Stage–Week 4,WDG Challengers League 2024 Korea: Split 3
420495,Arena Internet Cafe,Rub n' Pug,2,0,,Completed,Playoffs–Upper Quarterfinals,Challengers League 2024 Oceania: Stage 3
422323,QoR,washed,1,2,,Completed,Qualifier #1–Grand Final,For Those Who Dare 2024
422321,Turtle Troop,QoR,1,2,,Completed,Qualifier #1–Semifinals,For Those Who Dare 2024
422322,ROSE,washed,0,2,,Completed,Qualifier #1–Semifinals,For Those Who Dare 2024
422317,Turtle Troop,Maryville University,2,0,,Completed,Qualifier #1–Quarterfinals,For Those Who Dare 2024
422319,ROSE,Rock Bottom,2,0,,Completed,Qualifier #1–Quarterfinals,For Those Who Dare 2024
422941,Team France,Team Spain,13,7,,Completed,Group Stage–Round 1,Spike Nations #5
418385,DimoniX eSports,Lotus Knights,13,10,,Completed,Regular Season–Round 6,Liga Radiante: Season 9
422940,Team Germany,Team United Kingdom,13,6,,Completed,Group Stage–Round 1,Spike Nations #5
418384,Wygers,Suzaku Esports,9,13,,Completed,Regular Season–Round 6,Liga Radiante: Season 9
422939,Team Italy,Team Türkiye,8,13,,Completed,Group Stage–Round 1,Spike Nations #5
418383,SLTitans Esports,Melilla Titans,8,13,,Completed,Regular Season–Round 6,Liga Radiante: Season 9
417560,Team IAM,Nuclear,2,0,,Completed,Main Stage–Week 4,WDG Challengers League 2024 Korea: Split 3
420494,FOCUSGG,Hornswogglers,2,0,,Completed,Playoffs–Upper Quarterfinals,Challengers League 2024 Oceania: Stage 3
422757,Global Esports,Orangutan,2,0,,Completed,Main Event–Main Event,Global Esports: Face Off
417559,SLT Seongnam,fOu Clan,2,0,,Completed,Main Stage–Week 4,WDG Challengers League 2024 Korea: Split 3
420493,Kebab Clan,Koopa Troopas,2,0,,Completed,Playoffs–Upper Quarterfinals,Challengers League 2024 Oceania: Stage 3
417798,Shopify Rebellion Gold,MIBR GC,3,0,,Completed,Main Event–Grand Final,Game Changers 2024 Championship: Berlin
419339,Todak,Unsigned5,1,3,,Completed,Playoffs–Grand Final,Predator League 2025 Malaysia
421121,FOCUSGG,Arena Internet Cafe,1,2,,Completed,Main Event–Grand Final,Predator League 2025 Oceania
419345,Unsigned5,zero 7,2,0,,Completed,Playoffs–Lower Final,Predator League 2025 Malaysia
421127,JiJieHao,Arena Internet Cafe,0,2,,Completed,Main Event–Lower Final,Predator League 2025 Oceania
421301,Ruddy,SKÅL Esports,1,2,,Completed,Playoffs–Quarterfinals,Challengers League 2024 North: Polaris ECLIPSE
421302,Bitfix Gaming,Team Oasis,0,2,,Completed,Playoffs–Quarterfinals,Challengers League 2024 North: Polaris ECLIPSE
417806,G2 Gozen,MIBR GC,0,3,,Completed,Main Event–Lower Final,Game Changers 2024 Championship: Berlin
421299,EXO Clan,Netsservices,2,0,,Completed,Playoffs–Quarterfinals,Challengers League 2024 North: Polaris ECLIPSE
421300,YARI X CTRL,Coalesce,0,2,,Completed,Playoffs–Quarterfinals,Challengers League 2024 North: Polaris ECLIPSE
417805,Xipto Esports GC,MIBR GC,1,2,,Completed,Main Event–Lower Round 4,Game Changers 2024 Championship: Berlin
417797,G2 Gozen,Shopify Rebellion Gold,0,2,,Completed,Main Event–Upper Final,Game Changers 2024 Championship: Berlin
417803,Xipto Esports GC,KRÜ BLAZE,2,1,,Completed,Main Event–Lower Round 3,Game Changers 2024 Championship: Berlin
417804,MIBR GC,ZETA DIVISION GC,2,0,,Completed,Main Event–Lower Round 3,Game Changers 2024 Championship: Berlin
417796,Shopify Rebellion Gold,Xipto Esports GC,2,0,,Completed,Main Event–Upper Semifinals,Game Changers 2024 Championship: Berlin
417795,G2 Gozen,MIBR GC,2,1,,Completed,Main Event–Upper Semifinals,Game Changers 2024 Championship: Berlin
418382,DimoniX eSports,Team Galaga,3,13,,Completed,Regular Season–Round 5,Liga Radiante: Season 9
418380,SLTitans Esports,Suzaku Esports,5,13,,Completed,Regular Season–Round 5,Liga Radiante: Season 9
418381,Melilla Titans,Lotus Knights,10,13,,Completed,Regular Season–Round 5,Liga Radiante: Season 9
418379,Lotus Knights,Suzaku Esports,12,14,,Completed,Regular Season–Round 4,Liga Radiante: Season 9
418378,Team Galaga,Wygers,13,4,,Completed,Regular Season–Round 4,Liga Radiante: Season 9
421295,Netsservices,Twisted Saints Esports,2,1,,Completed,Swiss Stage–Round 5,Challengers League 2024 North: Polaris ECLIPSE
421296,SKÅL Esports,RTZN,2,0,,Completed,Swiss Stage–Round 5,Challengers League 2024 North: Polaris ECLIPSE
421297,Bitfix Gaming,NXT,2,0,,Completed,Swiss Stage–Round 5,Challengers League 2024 North: Polaris ECLIPSE
417801,KRÜ BLAZE,GIANTX GC,2,0,,Completed,Main Event–Lower Round 2,Game Changers 2024 Championship: Berlin
418377,SLTitans Esports,DimoniX eSports,12,14,,Completed,Regular Season–Round 4,Liga Radiante: Season 9
417802,Team Falcons Vega,ZETA DIVISION GC,0,2,,Completed,Main Event–Lower Round 2,Game Changers 2024 Championship: Berlin
419755,FOKUS,ALTERNATE aTTaX,1,2,,Completed,Group Stage–Week 6,THE POKAL 2024
417799,GIANTX GC,Ambitious Legend Gaming GC,2,0,,Completed,Main Event–Lower Round 1,Game Changers 2024 Championship: Berlin
421194,NXT,YARI X CTRL,1,2,,Completed,Swiss Stage–Round 4,Challengers League 2024 North: Polaris ECLIPSE
421195,Team Oasis,Netsservices,2,0,,Completed,Swiss Stage–Round 4,Challengers League 2024 North: Polaris ECLIPSE
421197,Twisted Saints Esports,Kingi,2,0,,Completed,Swiss Stage–Round 4,Challengers League 2024 North: Polaris ECLIPSE
421199,PURE Esports,SKÅL Esports,0,2,,Completed,Swiss Stage–Round 4,Challengers League 2024 North: Polaris ECLIPSE
419754,Eintracht Frankfurt,TeamOrangeGaming,0,2,,Completed,Group Stage–Week 6,THE POKAL 2024
417800,FlyQuest RED,ZETA DIVISION GC,1,2,,Completed,Main Event–Lower Round 1,Game Changers 2024 Championship: Berlin
420915,NXT,EXO Clan,0,2,,Completed,Swiss Stage–Round 3,Challengers League 2024 North: Polaris ECLIPSE
420916,Ruddy,RTZN,2,0,,Completed,Swiss Stage–Round 3,Challengers League 2024 North: Polaris ECLIPSE
420917,Coalesce,Irish Rizz Empire,13,8,,Completed,Swiss Stage–Round 3,Challengers League 2024 North: Polaris ECLIPSE
420921,Lilmix,SKÅL Esports,0,2,,Completed,Swiss Stage–Round 3,Challengers League 2024 North: Polaris ECLIPSE
420922,Mania,Bitfix Gaming,0,2,,Completed,Swiss Stage–Round 3,Challengers League 2024 North: Polaris ECLIPSE
419920,BOOM Esports,Alter Ego,2,0,,Completed,Finals–Grand Final,Predator League 2025 Indonesia
414856,Bilibili Gaming,Wolves Esports,3,1,,Completed,Main Event–Grand Final,FGC Invitational 2024
420833,DLSU Viridis Arcus,ZOL Esports,0,2,,Completed,Main Event–Grand Final,Predator League 2025 Philippines
420856,Karmine Corp,KOI,13,10,,Completed,Main Event–VCT,KCX4: Forever Rivals
420857,Karmine Corp GC,MAD Lions KOI,7,13,,Completed,Main Event–Game Changers,KCX4: Forever Rivals
417793,Shopify Rebellion Gold,Team Falcons Vega,2,0,,Completed,Main Event–Upper Quarterfinals,Game Changers 2024 Championship: Berlin
419753,MOUZ,5HEAD,2,0,,Completed,Group Stage–Week 6,THE POKAL 2024
420887,PURE Esports,EXO Clan,2,13,,Completed,Swiss Stage–Round 2,Challengers League 2024 North: Polaris ECLIPSE
420891,Bitfix Gaming,Coalesce,11,13,,Completed,Swiss Stage–Round 2,Challengers League 2024 North: Polaris ECLIPSE
420893,Mania,Irish Rizz Empire,12,14,,Completed,Swiss Stage–Round 2,Challengers League 2024 North: Polaris ECLIPSE
417791,G2 Gozen,KRÜ BLAZE,2,1,,Completed,Main Event–Upper Quarterfinals,Game Changers 2024 Championship: Berlin
419060,YARI X CTRL,EXO Clan,12,14,,Completed,Swiss Stage–Round 1,Challengers League 2024 North: Polaris ECLIPSE
419064,NXT,Irish Rizz Empire,13,1,,Completed,Swiss Stage–Round 1,Challengers League 2024 North: Polaris ECLIPSE
419067,Ruddy,Team Oasis,13,5,,Completed,Swiss Stage–Round 1,Challengers League 2024 North: Polaris ECLIPSE
419752,Permitta Unicorns,Lootcifer,2,1,,Completed,Group Stage–Week 6,THE POKAL 2024
417792,GIANTX GC,MIBR GC,0,2,,Completed,Main Event–Upper Quarterfinals,Game Changers 2024 Championship: Berlin
419919,La Familia,Bigetron Arctic,0,2,,Completed,Finals–Consolation Final,Predator League 2025 Indonesia
414865,Wolves Esports,FunPlus Phoenix,3,0,,Completed,Main Event–Lower Final,FGC Invitational 2024
420109,ZOL Esports,Velocity Gaming,2,0,,Completed,Main Event–Semifinals,Predator League 2025 Philippines
417535,Alter Ego,Bigetron Arctic,2,1,,Completed,Finals–Semifinals,Predator League 2025 Indonesia
417534,BOOM Esports,La Familia,2,0,,Completed,Finals–Semifinals,Predator League 2025 Indonesia
420192,Culturized,Winthrop University,1,2,,Completed,Open Qualifier: Top 32–Lower Round 7,Challengers League 2024 North America: Stage 3
420162,RANKERS,Funhavers,2,0,,Completed,Open Qualifier: Top 32–Upper Final,Challengers League 2024 North America: Stage 3
420191,YDZ Esports,Winthrop University,0,2,,Completed,Open Qualifier: Top 32–Lower Round 6,Challengers League 2024 North America: Stage 3
417794,FlyQuest RED,Xipto Esports GC,1,2,,Completed,Main Event–Upper Quarterfinals,Game Changers 2024 Championship: Berlin
417790,Ambitious Legend Gaming GC,Team Falcons Vega,0,2,,Completed,Main Event–Upper Round 1,Game Changers 2024 Championship: Berlin
414864,FunPlus Phoenix,Xi Lai Gaming,2,0,,Completed,Main Event–Lower Round 4,FGC Invitational 2024
417789,KRÜ BLAZE,ZETA DIVISION GC,2,0,,Completed,Main Event–Upper Round 1,Game Changers 2024 Championship: Berlin
420108,DLSU Viridis Arcus,Oasis Gaming,2,0,,Completed,Main Event–Semifinals,Predator League 2025 Philippines
414855,Wolves Esports,Bilibili Gaming,1,2,,Completed,Main Event–Upper Final,FGC Invitational 2024
419847,Furious Gaming,RETA Esports,3,2,,Completed,Playoffs Phase–Grand Final,Challengers League 2024 LATAM South ACE: Split 3
414618,ALTERNATE aTTaX Ruby,FOKUS Sakura,3,0,,Completed,Playoffs–Grand Final,Project V: Project Queens 2024 - Split 3
415414,ZOL Esports,Alter Ego,0,2,,Completed,Stage 3–Upper Quarterfinals,Challengers League 2024 Southeast Asia
414861,Nova Esports,FunPlus Phoenix,1,2,,Completed,Main Event–Lower Round 3,FGC Invitational 2024
415413,Oblivion Force,Disguised,1,2,,Completed,Stage 3–Upper Quarterfinals,Challengers League 2024 Southeast Asia
417550,MISK,SHERPA,0,2,,Completed,Main Stage–Week 2,WDG Challengers League 2024 Korea: Split 3
414862,JDG Esports,Xi Lai Gaming,1,2,,Completed,Main Event–Lower Round 3,FGC Invitational 2024
417549,Kangil ST,Dplus Esports,0,2,,Completed,Main Stage–Week 2,WDG Challengers League 2024 Korea: Split 3
420107,AIM PH,Velocity Gaming,1,2,,Completed,Main Event–Quarterfinals,Predator League 2025 Philippines
420106,Oasis Gaming,KADILIMAN,2,0,,Completed,Main Event–Quarterfinals,Predator League 2025 Philippines
419849,RETA Esports,Rebirth Esports,3,1,,Completed,Playoffs Phase–Lower Final,Challengers League 2024 LATAM South ACE: Split 3
415412,FULL SENSE,Made in Thailand,0,2,,Completed,Stage 3–Upper Quarterfinals,Challengers League 2024 Southeast Asia
414854,Bilibili Gaming,Nova Esports,2,0,,Completed,Main Event–Upper Semifinals,FGC Invitational 2024
415411,NAOS,Rapid Lofi,2,0,,Completed,Stage 3–Upper Quarterfinals,Challengers League 2024 Southeast Asia
417548,I Want Sponsor,FEARX,0,2,,Completed,Main Stage–Week 2,WDG Challengers League 2024 Korea: Split 3
414853,Wolves Esports,JDG Esports,2,1,,Completed,Main Event–Upper Semifinals,FGC Invitational 2024
417547,URACHACHA,Nongshim RedForce,0,2,,Completed,Main Stage–Week 2,WDG Challengers League 2024 Korea: Split 3
419848,Rebirth Esports,Aura,2,0,,Completed,Playoffs Phase–Lower Round 1,Challengers League 2024 LATAM South ACE: Split 3
414617,SK Nebula,FOKUS Sakura,0,2,,Completed,Playoffs–Semi Finals,Project V: Project Queens 2024 - Split 3
418375,Team Galaga,Suzaku Esports,5,13,,Completed,Regular Season–Round 3,Liga Radiante: Season 9
419846,Furious Gaming,RETA Esports,2,0,,Completed,Playoffs Phase–Upper Final,Challengers League 2024 LATAM South ACE: Split 3
418373,SLTitans Esports,Wygers,10,13,,Completed,Regular Season–Round 3,Liga Radiante: Season 9
414616,ALTERNATE aTTaX Ruby,Permitta Unicorns GC,2,1,,Completed,Playoffs–Semi Finals,Project V: Project Queens 2024 - Split 3
418374,DimoniX eSports,Melilla Titans,5,13,,Completed,Regular Season–Round 3,Liga Radiante: Season 9
419733,DINGLE GOOGY,Acai Underworld,0,2,,Completed,Group Stage–Round 5,Challengers League 2024 Oceania: Stage 3
419734,BOBO,Koopa Troopas,0,2,,Completed,Group Stage–Round 5,Challengers League 2024 Oceania: Stage 3
419735,Rub n' Pug,Balkan Tuah,2,0,,Completed,Group Stage–Round 5,Challengers League 2024 Oceania: Stage 3
419845,Aura,RETA Esports,1,2,,Completed,Playoffs Phase–Upper Semifinals,Challengers League 2024 LATAM South ACE: Split 3
418372,Suzaku Esports,Melilla Titans,13,15,,Completed,Regular Season–Round 2,Liga Radiante: Season 9
419844,Furious Gaming,Rebirth Esports,2,0,,Completed,Playoffs Phase–Upper Semifinals,Challengers League 2024 LATAM South ACE: Split 3
418371,Lotus Knights,Wygers,13,5,,Completed,Regular Season–Round 2,Liga Radiante: Season 9
418370,SLTitans Esports,Team Galaga,8,13,,Completed,Regular Season–Round 2,Liga Radiante: Season 9
419392,FOCUSGG,DINGLE GOOGY,2,0,,Completed,Group Stage–Round 4 (2-1),Challengers League 2024 Oceania: Stage 3
419393,JiJieHao,Rub n' Pug,2,0,,Completed,Group Stage–Round 4 (2-1),Challengers League 2024 Oceania: Stage 3
419396,Randoms,Balkan Tuah,0,2,,Completed,Group Stage–Round 4 (1-2),Challengers League 2024 Oceania: Stage 3
419398,Acai Underworld,Underworld Uprising,2,1,,Completed,Group Stage–Round 4 (1-2),Challengers League 2024 Oceania: Stage 3
417835,NRG,Sentinels,2,0,,Completed,Playoffs–Grand Final,SEN City Classic
417834,Sentinels,Evil Geniuses,2,0,,Completed,Playoffs–Semifinal,SEN City Classic
418226,FOKUS,dORA,2,0,,Completed,Group Stage–Week 5,THE POKAL 2024
418228,MOUZ,Lootcifer,2,0,,Completed,Group Stage–Week 5,THE POKAL 2024
415406,The MongolZ,ZOL Esports,1,2,,Completed,Stage 2–Decider,Challengers League 2024 Southeast Asia
414860,Xi Lai Gaming,Titan Esports Club,2,0,,Completed,Main Event–Lower Round 2,FGC Invitational 2024
415405,FULL SENSE,Fancy United Esports,2,1,,Completed,Stage 2–Decider,Challengers League 2024 Southeast Asia
414859,FunPlus Phoenix,TYLOO,2,0,,Completed,Main Event–Lower Round 2,FGC Invitational 2024
418893,Arena Internet Cafe,FOCUSGG,2,0,,Completed,Group Stage–Round 3 (2-0),Challengers League 2024 Oceania: Stage 3
418894,JiJieHao,Koopa Troopas,2,0,,Completed,Group Stage–Round 3 (1-1),Challengers League 2024 Oceania: Stage 3
418896,BOBO,Acai Underworld,2,0,,Completed,Group Stage–Round 3 (1-1),Challengers League 2024 Oceania: Stage 3
418901,Dreams To Legends,Nemesis,1,2,,Completed,Group Stage–Round 3 (0-2),Challengers League 2024 Oceania: Stage 3
414310,Gen.G,EDward Gaming,2,0,,Completed,Main Event–Day 2,Gwangju Esports Series Asia 2024
414309,T1,Trace Esports,2,0,,Completed,Main Event–Day 2,Gwangju Esports Series Asia 2024
417829,Sentinels,NRG,0,2,,Completed,Group Stage–Day 2,SEN City Classic
417828,NRG,Cloud9,2,1,,Completed,Group Stage–Day 2,SEN City Classic
417827,Evil Geniuses,Cloud9,2,1,,Completed,Group Stage–Day 2,SEN City Classic
418227,ALTERNATE aTTaX,Eintracht Frankfurt,0,2,,Completed,Group Stage–Week 5,THE POKAL 2024
418229,TeamOrangeGaming,5HEAD,1,2,,Completed,Group Stage–Week 5,THE POKAL 2024
415404,Fancy United Esports,Unsigned5,2,1,,Completed,Stage 2–Decider (B),Challengers League 2024 Southeast Asia
414858,All Gamers,Titan Esports Club,1,2,,Completed,Main Event–Lower Round 1,FGC Invitational 2024
415399,ZOL Esports,Team 123,2,0,,Completed,Stage 2–Decider (A),Challengers League 2024 Southeast Asia
414857,TYLOO,Dragon Ranger Gaming,2,1,,Completed,Main Event–Lower Round 1,FGC Invitational 2024
414307,T1,EDward Gaming,2,0,,Completed,Main Event–Day 1,Gwangju Esports Series Asia 2024
418792,Kebab Clan,Acai Underworld,2,0,,Completed,Group Stage–Round 2 (1-0),Challengers League 2024 Oceania: Stage 3
418793,Arena Internet Cafe,DINGLE GOOGY,2,0,,Completed,Group Stage–Round 2 (1-0),Challengers League 2024 Oceania: Stage 3
418794,FOCUSGG,BOBO,2,0,,Completed,Group Stage–Round 2 (1-0),Challengers League 2024 Oceania: Stage 3
418795,Hornswogglers,Rub n' Pug,0,2,,Completed,Group Stage–Round 2 (1-0),Challengers League 2024 Oceania: Stage 3
418800,Randoms,Nemesis,2,0,,Completed,Group Stage–Round 2 (0-1),Challengers League 2024 Oceania: Stage 3
414306,Gen.G,Trace Esports,2,0,,Completed,Main Event–Day 1,Gwangju Esports Series Asia 2024
417826,NRG,Evil Geniuses,2,1,,Completed,Group Stage–Day 1,SEN City Classic
417825,Sentinels,Evil Geniuses,2,1,,Completed,Group Stage–Day 1,SEN City Classic
418187,Rebirth Esports,Zen eSports,2,0,,Completed,Swiss Phase–Round 3,Challengers League 2024 LATAM South ACE: Split 3
417824,Sentinels,Cloud9,2,0,,Completed,Group Stage–Day 1,SEN City Classic
418186,OXEN,RETA Esports,0,2,,Completed,Swiss Phase–Round 3,Challengers League 2024 LATAM South ACE: Split 3
415403,ARF TEAM,Unsigned5,0,2,,Completed,Stage 2–Elimination (B),Challengers League 2024 Southeast Asia
414851,Bilibili Gaming,Xi Lai Gaming,2,1,,Completed,Main Event–Upper Quarterfinals,FGC Invitational 2024
415402,Fancy United Esports,The MongolZ,0,2,,Completed,Stage 2–Winner's (B),Challengers League 2024 Southeast Asia
414849,FunPlus Phoenix,Wolves Esports,1,2,,Completed,Main Event–Upper Quarterfinals,FGC Invitational 2024
416504,Kebab Clan,Balkan Tuah,2,0,,Completed,Group Stage–Round 1,Challengers League 2024 Oceania: Stage 3
416505,Arena Internet Cafe,Koopa Troopas,2,0,,Completed,Group Stage–Round 1,Challengers League 2024 Oceania: Stage 3
416506,FOCUSGG,Underworld Uprising,2,0,,Completed,Group Stage–Round 1,Challengers League 2024 Oceania: Stage 3
416507,JiJieHao,Acai Underworld,0,2,,Completed,Group Stage–Round 1,Challengers League 2024 Oceania: Stage 3
416509,Peace And Love,DINGLE GOOGY,1,2,,Completed,Group Stage–Round 1,Challengers League 2024 Oceania: Stage 3
416511,BOBO,Dreams To Legends,2,0,,Completed,Group Stage–Round 1,Challengers League 2024 Oceania: Stage 3
417856,Deagle Bull Beats,Rebirth Esports,0,2,,Completed,Swiss Phase–Round 2 (0-1),Challengers League 2024 LATAM South ACE: Split 3
417855,9z Team GC,Zen eSports,0,2,,Completed,Swiss Phase–Round 2 (0-1),Challengers League 2024 LATAM South ACE: Split 3
